gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,transcript_id,cds_start,cds_length,tx_length,cds_end,minus_log10_p,is_MAPT,color,name
ENSG00000105928.14,8.597246784980214,-0.5625203559793591,0.6057981229628047,-0.9285607443420508,0.3531167737604961,0.9999676128209719,GSDME,ENST00000342947.8,427,1491,2592,1917,0.45208165208119266,FALSE,grey60,
ENSG00000213523.10,8.79849557473292,-0.5623435510972948,0.5132983430640586,-1.0955491259536667,0.2732761357085451,0.9999676128209719,SRA1,ENST00000336283.7,765,711,2107,1475,0.563398292136877,FALSE,grey60,
ENSG00000231907.2,8.066460444065871,-0.5606560506475761,0.549483153619001,-1.0203334660125396,0.30757033674873285,0.9999676128209719,NA,NA,NA,NA,NA,NA,0.5120555518600196,FALSE,grey60,NA
ENSG00000124762.13,21.902137355776222,-0.5601426467502392,0.7725442740050898,-0.7250621946186979,0.4684138759873936,0.9999676128209719,CDKN1A,ENST00000405375.5,236,495,2267,730,0.3293702481524156,FALSE,grey60,
ENSG00000184588.17,11.602427187598584,-0.5599006302935747,0.5199819829455905,-1.0767692894316325,0.2815833484723244,0.9999676128209719,PDE4B,ENST00000329654.8,188,2211,3998,2398,0.5503930309234059,FALSE,grey60,
ENSG00000178741.11,24.092354941009987,-0.5587383556506105,0.400272534913758,-1.395894813944692,0.16274617259113675,0.9999676128209719,COX5A,ENST00000322347.10,155,453,1268,607,0.7884892162288638,FALSE,grey60,
ENSG00000103148.15,8.675047077633046,-0.5584602109243102,0.565007609248597,-0.9884118404476105,0.32295099100513014,0.9999676128209719,NPRL3,ENST00000620134.4,287,1710,3203,1996,0.4908633784458069,FALSE,grey60,
ENSG00000140988.15,10.665162689876203,-0.5583682795348156,0.5288353263749797,-1.0558452729742474,0.29103891056468206,0.9999676128209719,RPS2,ENST00000343262.8,58,882,985,939,0.5360489439562118,FALSE,grey60,
ENSG00000237649.7,48.99137424276817,-0.5583672405740673,0.29714608787120195,-1.8791000903774029,0.06023082781424501,0.9999676128209719,KIFC1,ENST00000428849.6,451,2022,2706,2472,1.2201811678324406,FALSE,grey60,
ENSG00000139629.15,7.807135327707084,-0.5576422610182928,0.6305487983763888,-0.8843760585289763,0.3764932426292156,0.9999676128209719,GALNT6,ENST00000543196.6,207,1869,5207,2075,0.424242814191514,FALSE,grey60,
ENSG00000143319.16,23.943983698626518,-0.55749142406982,0.39503522977591865,-1.4112448259008536,0.15817243692421992,0.9999676128209719,ISG20L2,ENST00000313146.10,784,1062,3303,1845,0.8008691942558007,FALSE,grey60,
ENSG00000134986.13,12.082650033746729,-0.5570356710343111,0.5228909639782844,-1.0652998605985562,0.2867402558611366,0.9999676128209719,NREP,ENST00000395634.7,193,339,1468,531,0.542511331570173,FALSE,grey60,
ENSG00000139579.12,7.417164462587725,-0.5564793562053905,0.6317291602177065,-0.8808828074575765,0.37838125386468624,0.9999676128209719,NABP2,ENST00000380198.6,499,636,1775,1134,0.4220703879805875,FALSE,grey60,
ENSG00000143401.14,57.821438236898345,-0.5561746728673261,0.3215350044164183,-1.7297484417809366,0.08367522971934521,0.9999676128209719,ANP32E,ENST00000583931.5,371,807,3451,1177,1.0774030866701307,FALSE,grey60,
ENSG00000213699.8,17.189047766624665,-0.5558263545215438,0.47013022821843314,-1.1822816767767894,0.2370939535215721,0.9999676128209719,SLC35F6,ENST00000344420.9,63,1116,3898,1178,0.6250795214570714,FALSE,grey60,
ENSG00000103495.13,9.121689122990396,-0.5554076687318461,0.5236915781868712,-1.0605625369321054,0.28888875548896825,0.9999676128209719,MAZ,ENST00000219782.10,107,1482,2698,1588,0.5392693620122627,FALSE,grey60,
ENSG00000105722.9,34.214299181853605,-0.5549011428565447,0.3897499174212489,-1.4237363962204443,0.15452279362929155,0.9999676128209719,ERF,ENST00000222329.8,159,1647,2698,1805,0.8110074488134038,FALSE,grey60,
ENSG00000237190.3,10.505002428390796,-0.5545774596343515,0.5802835948009806,-0.9557007377135217,0.33922344970254265,0.9999676128209719,CDKN2AIPNL,ENST00000458198.2,45,351,1223,395,0.46951413364289435,FALSE,grey60,
ENSG00000158604.14,29.226189974190557,-0.5521786514833722,0.3620738343631082,-1.5250443392427415,0.12724803879201058,0.9999676128209719,TMED4,ENST00000457408.6,54,684,2322,737,0.8953489024951043,FALSE,grey60,
ENSG00000177628.15,12.040317886029142,-0.55203255910436,0.521479179427459,-1.0585898361473338,0.28978661773822895,0.9999676128209719,GBA,ENST00000327247.9,234,1611,2387,1844,0.5379216739947099,FALSE,grey60,
ENSG00000277972.1,8.373221259749112,-0.5513124598968313,0.550647442495892,-1.0012077008801221,0.3167264042732204,0.9999676128209719,CISD3,ENST00000613478.1,125,384,2074,508,0.49931572964306953,FALSE,grey60,
ENSG00000177697.18,45.41037205772332,-0.5510975457120524,0.30534642651956767,-1.8048272317892546,0.07110172164621134,0.9999676128209719,CD151,ENST00000397420.8,254,762,1658,1015,1.1481198832027661,FALSE,grey60,
ENSG00000104859.14,11.50318570762749,-0.5494641749375785,0.5407291909322741,-1.0161540825828994,0.30955601831393703,0.9999676128209719,CLASRP,ENST00000221455.7,99,2025,2234,2123,0.5092607481197392,FALSE,grey60,
ENSG00000105011.8,9.099120651335241,-0.5490184430022007,0.572605041860511,-0.9588082585132807,0.33765534802625197,0.9999676128209719,ASF1B,ENST00000263382.7,501,609,2059,1109,0.47152636722353647,FALSE,grey60,
ENSG00000105058.11,10.003815730796353,-0.5488874836866685,0.5196640676956736,-1.056235206179598,0.29086076987841364,0.9999676128209719,FAM32A,ENST00000263384.11,26,339,1455,364,0.5363148506822881,FALSE,grey60,
ENSG00000100097.11,88.77757499815777,-0.5488386327389995,0.359165436840764,-1.5280942330270133,0.12648914311919748,0.9999676128209719,LGALS1,ENST00000215909.9,96,408,560,503,0.8979467494744965,FALSE,grey60,
ENSG00000103489.11,11.226140551686301,-0.5487415602525582,0.6172773429460544,-0.8889708435329923,0.37401874964421666,0.9999676128209719,XYLT1,ENST00000261381.6,86,2880,9891,2965,0.42710662597354215,FALSE,grey60,
ENSG00000070366.13,7.41956973506688,-0.5485189584158684,0.6215448730311284,-0.8825090226243364,0.37750160273110334,0.9999676128209719,SMG6,ENST00000263073.10,52,4260,5960,4311,0.42308120017837825,FALSE,grey60,
ENSG00000135535.16,29.090263390099103,-0.548434868059358,0.3697301348064653,-1.4833382957719565,0.13798455248088132,0.9999676128209719,CD164,ENST00000310786.9,435,594,3365,1028,0.8601695306119915,FALSE,grey60,
ENSG00000159335.15,138.31318946014258,-0.5474576036464126,0.35842709578922094,-1.527389000658461,0.12666430994329061,0.9999676128209719,PTMS,ENST00000389462.8,332,315,773,646,0.8973457385355835,FALSE,grey60,
ENSG00000134222.16,8.65305029782503,-0.5466971789354743,0.6198467946996971,-0.8819875872720093,0.3777835197901867,0.9999676128209719,PSRC1,ENST00000369909.6,145,1002,1742,1146,0.4227569914123123,FALSE,grey60,
ENSG00000105701.15,24.449675063050552,-0.5457031476233912,0.37554245432437144,-1.4531064100466389,0.1461942115954672,0.9999676128209719,FKBP8,ENST00000608443.5,201,1242,1849,1442,0.8350698224664895,FALSE,grey60,
ENSG00000198369.9,14.00894407226493,-0.5453958263379576,0.48481940002721136,-1.1249463744795407,0.2606117589498809,0.9999676128209719,SPRED2,ENST00000356388.8,191,1257,4097,1447,0.5840059925688194,FALSE,grey60,
ENSG00000105767.2,7.289351270262749,-0.544308811653255,0.650738460284431,-0.8364478893952928,0.4029029810051468,0.9999676128209719,CADM4,ENST00000222374.2,50,1167,2178,1216,0.39479951933463936,FALSE,grey60,
ENSG00000166250.11,13.126948154404559,-0.5438582440212694,0.5395315584974872,-1.0080193372484665,0.31344517908966224,0.9999676128209719,CLMP,ENST00000448775.3,342,1122,5072,1463,0.5038384053938795,FALSE,grey60,
ENSG00000167378.8,16.022468398524357,-0.5433119409210846,0.48512022904050195,-1.1199531753101235,0.2627337164021282,0.9999676128209719,IRGQ,ENST00000422989.5,157,1872,9685,2028,0.5804841909832429,FALSE,grey60,
ENSG00000131653.12,9.216566437985401,-0.5423422077962646,0.6005508640044218,-0.9030745608789457,0.36648632433521394,0.9999676128209719,TRAF7,ENST00000326181.10,133,2013,3700,2145,0.43594222668878846,FALSE,grey60,
ENSG00000084444.13,8.884337412163848,-0.5419372984034782,0.5504201100022226,-0.9845884780650362,0.32482625151663835,0.9999676128209719,FAM234B,ENST00000197268.12,121,1869,4808,1989,0.48834887959061657,FALSE,grey60,
ENSG00000167700.8,6.818642173751918,-0.5401479008699392,0.6248690309001045,-0.8644177806217616,0.38735842874350823,0.9999676128209719,MFSD3,ENST00000301327.4,261,1239,1548,1499,0.41188698954373026,FALSE,grey60,
ENSG00000105576.15,31.292824279469023,-0.536387092983567,0.35242704678244036,-1.5219805003067446,0.12801396672294055,0.9999676128209719,TNPO2,ENST00000425528.5,359,2694,5122,3052,0.8927426448849478,FALSE,grey60,
ENSG00000163638.13,23.232402022424203,-0.5353951281892873,0.5126825876304365,-1.0443013691255356,0.2963459796411156,0.9999676128209719,ADAMTS9,ENST00000498707.5,344,5808,7624,6151,0.5282009602134643,FALSE,grey60,
ENSG00000196576.14,25.595358779367164,-0.5352958849042166,0.4003010045819497,-1.337233428787538,0.1811464533178554,0.9999676128209719,PLXNB2,ENST00000449103.5,142,5517,6383,5658,0.7419701646355898,FALSE,grey60,
ENSG00000197119.12,20.789803142420944,-0.534566448063733,0.4181127938402228,-1.2785221020240094,0.20106539677826518,0.9999676128209719,SLC25A29,ENST00000359232.7,302,912,2385,1213,0.6966626647654398,FALSE,grey60,
ENSG00000153914.15,8.054515015857012,-0.5341192615483734,0.6642518225792768,-0.8040915258228405,0.4213441182820486,0.9999676128209719,SREK1,ENST00000334121.10,160,1875,6781,2034,0.375363064197895,FALSE,grey60,
ENSG00000103546.18,58.230722503794254,-0.5335436977357639,0.39006820235579287,-1.3678215617511493,0.17136793681879586,0.9999676128209719,SLC6A2,ENST00000219833.12,52,1887,2858,1938,0.766070431918472,FALSE,grey60,
ENSG00000163297.16,17.466482160728958,-0.5333092697421554,0.40640454254804564,-1.3122620785645056,0.18943172243461104,0.9999676128209719,ANTXR2,ENST00000307333.7,4,1470,1473,1473,0.7225472918338305,FALSE,grey60,
ENSG00000176890.15,30.98676171065758,-0.5332979649511934,0.37855998402359603,-1.408754193411928,0.15890786413017316,0.9999676128209719,TYMS,ENST00000323274.14,140,942,1662,1081,0.7988546096281941,FALSE,grey60,
ENSG00000136274.8,28.313567669049657,-0.5325599114009142,0.5080291698882654,-1.0482860886079515,0.2945068170713595,0.9999676128209719,NACAD,ENST00000490531.2,21,4689,4780,4709,0.5309046479661542,FALSE,grey60,
ENSG00000101210.11,135.18346389548248,-0.5321201227241926,0.3287120201650586,-1.6188033600261869,0.10548957896969531,0.9999676128209719,EEF1A2,ENST00000217182.5,337,1392,2014,1728,0.9767904410250117,FALSE,grey60,
ENSG00000197324.8,13.72114230068617,-0.5318923982951996,0.532747647399334,-0.9983946449912836,0.31808802929019586,0.9999676128209719,LRP10,ENST00000359591.8,692,2142,6886,2833,0.4974526745299692,FALSE,grey60,
ENSG00000204619.7,16.0194651446951,-0.5315156762324192,0.5140733241696882,-1.0339296968791432,0.3011690306958448,0.9999676128209719,PPP1R11,ENST00000376772.7,324,381,1731,704,0.5211896888106555,FALSE,grey60,
ENSG00000166471.10,11.211690898785685,-0.5308552842334312,0.5340890227832213,-0.9939453192036439,0.3202494892500999,0.9999676128209719,TMEM41B,ENST00000528080.5,340,876,3968,1215,0.4945115542172812,FALSE,grey60,
ENSG00000064961.18,8.016044530979558,-0.5305259871786666,0.5668694243308643,-0.9358874626284569,0.34933113296733087,0.9999676128209719,HMG20B,ENST00000333651.10,76,954,1596,1029,0.456762707596256,FALSE,grey60,
ENSG00000146242.8,13.582769788460917,-0.5299904262748353,0.5228085965853704,-1.0137370152984702,0.3107082565699619,0.9999676128209719,TPBG,ENST00000369750.3,618,1263,6484,1880,0.5076472059174417,FALSE,grey60,
ENSG00000136986.9,24.22983826783313,-0.5287212316013354,0.4105699821679067,-1.2877737159681333,0.1978247443008804,0.9999676128209719,DERL1,ENST00000259512.8,302,756,3340,1057,0.7037193869490614,FALSE,grey60,
ENSG00000168824.14,15.478091558630455,-0.5286664010284873,0.453249805363125,-1.1663907954796398,0.24345647831887035,0.9999676128209719,NSG1,ENST00000421177.6,1992,558,4172,2549,0.6135786644916592,FALSE,grey60,
ENSG00000119048.7,9.294550201356968,-0.5283704799874899,0.5531687830222364,-0.955170458283526,0.33949150254901234,0.9999676128209719,UBE2B,ENST00000265339.6,418,459,2515,876,0.4691710916110465,FALSE,grey60,
ENSG00000204178.10,16.045807348459398,-0.5281108205807196,0.4719445590183991,-1.1190102957837698,0.26313574671759066,0.9999676128209719,MACO1,ENST00000374343.4,180,1995,3917,2174,0.579820149452695,FALSE,grey60,
ENSG00000176393.10,15.113182942283478,-0.5280174279892396,0.4427755311337486,-1.1925171805163326,0.23305851824801432,0.9999676128209719,RNPEP,ENST00000295640.8,44,1953,2427,1996,0.6325350190540707,FALSE,grey60,
ENSG00000057252.12,20.389541518491598,-0.5276355959256969,0.40504548826351494,-1.3026576303509574,0.19269167317637728,0.9999676128209719,SOAT1,ENST00000367619.7,144,1653,6835,1796,0.7151370521929425,FALSE,grey60,
ENSG00000168264.10,17.173622168853797,-0.5271732229340924,0.5156401877525333,-1.022366439729663,0.30660749826370803,0.9999676128209719,IRF2BP2,ENST00000366609.3,32,1764,4663,1795,0.5134172284290256,FALSE,grey60,
ENSG00000116752.5,15.953890687396537,-0.5270262892299373,0.5219712539535376,-1.0096845089420379,0.31264646658313644,0.9999676128209719,BCAS2,ENST00000369541.3,49,678,1299,726,0.5049464751941475,FALSE,grey60,
ENSG00000186001.13,9.140497042871997,-0.5263663632597363,0.5365754454320725,-0.9809736314636698,0.32660574497304323,0.9999676128209719,LRCH3,ENST00000334859.8,6,2139,2258,2144,0.48597618032149487,FALSE,grey60,
ENSG00000109736.14,18.736800366398064,-0.5262173621790245,0.40445935198500843,-1.3010389291197033,0.193245129948011,0.9999676128209719,MFSD10,ENST00000329687.8,536,1368,2173,1903,0.7138914421100574,FALSE,grey60,
ENSG00000176624.10,8.461403449175306,-0.5256003768384224,0.5322238096001483,-0.9875551738906572,0.3233705489742396,0.9999676128209719,MEX3C,ENST00000406189.3,1,1980,3781,1980,0.49029953606969545,FALSE,grey60,
ENSG00000143771.11,39.48302503936699,-0.5246846503295107,0.34391843223291085,-1.5256078219563995,0.12710756295504394,0.9999676128209719,CNIH4,ENST00000465271.5,76,420,4125,495,0.8958286079674358,FALSE,grey60,
ENSG00000009830.11,8.66579319916634,-0.5246696610484798,0.5462640366871547,-0.9604689780245554,0.3368192367352782,0.9999676128209719,POMT2,ENST00000261534.8,204,2253,4876,2456,0.4726031126314017,FALSE,grey60,
ENSG00000123352.17,9.0222146255446,-0.5237630663146478,0.554318256546493,-0.9448778930316857,0.3447212190191747,0.9999676128209719,SPATS2,ENST00000553127.5,514,1638,3320,2151,0.4625319831446688,FALSE,grey60,
ENSG00000145050.16,33.624374109764574,-0.5230471058444882,0.381326575915385,-1.3716513321656094,0.17017200568534788,0.9999676128209719,MANF,ENST00000528157.5,288,558,1153,845,0.7691118824202722,FALSE,grey60,
ENSG00000198786.2,340.64155796310814,-0.5227839637419421,0.5174248414351359,-1.0103572961281528,0.31232413957004,0.9999676128209719,NA,NA,NA,NA,NA,NA,0.5053944478001858,FALSE,grey60,NA
ENSG00000005194.14,7.521906668314896,-0.5227105055770704,0.5935229887306559,-0.880691254596508,0.37848495152546935,0.9999676128209719,CIAPIN1,ENST00000394391.8,243,939,2182,1181,0.4219513832692516,FALSE,grey60,
ENSG00000071564.14,45.392894400421305,-0.5225724695180243,0.3130332555419342,-1.6693832372963966,0.09504145354487062,0.9999676128209719,TCF3,ENST00000262965.9,70,1965,4451,2034,1.022086930299653,FALSE,grey60,
ENSG00000105771.13,9.437308581975811,-0.5209973068001484,0.5398989325785987,-0.9649904368431058,0.3345496017264685,0.9999676128209719,SMG9,ENST00000270066.10,344,1563,5510,1906,0.47553948280173747,FALSE,grey60,
ENSG00000010361.13,10.164960233753233,-0.5202660003546937,0.513671206876436,-1.012838550010151,0.31113728391385337,0.9999676128209719,FUZ,ENST00000313777.8,165,1257,1675,1421,0.507047943800177,FALSE,grey60,
ENSG00000171729.13,18.155521217427292,-0.5201006929172041,0.5167450656427862,-1.006493777101178,0.31417810358882803,0.9999676128209719,TMEM51,ENST00000428417.5,447,762,1942,1208,0.5028240860749005,FALSE,grey60,
ENSG00000111669.14,129.23962511449295,-0.5198649135399847,0.3627653950237149,-1.4330609277271327,0.15184042620694932,0.9999676128209719,TPI1,ENST00000229270.8,338,861,1763,1198,0.8186125858765662,FALSE,grey60,
ENSG00000124688.13,8.758656656761996,-0.5187303460707148,0.5678461307001632,-0.913505117013146,0.36097694360629,0.9999676128209719,MAD2L1BP,ENST00000451025.6,211,921,1517,1131,0.44252053655511403,FALSE,grey60,
ENSG00000131408.13,6.911879870912513,-0.5184325121867357,0.5630955223936893,-0.920683066316895,0.35721591964808597,0.9999676128209719,NR1H2,ENST00000253727.9,236,1383,1998,1618,0.4470691946288017,FALSE,grey60,
ENSG00000174851.15,19.803504923996353,-0.5169391934564306,0.4050336925240409,-1.2762868941470775,0.20185412134281805,0.9999676128209719,YIF1A,ENST00000376901.8,186,882,1124,1067,0.6949623789850443,FALSE,grey60,
ENSG00000145248.6,21.458813760037227,-0.5168334979626555,0.4133720493784685,-1.2502865124522764,0.2111949036001221,0.9999676128209719,SLC10A4,ENST00000273861.4,220,1314,1790,1533,0.6753165660863771,FALSE,grey60,
ENSG00000090924.14,17.572480445342922,-0.5166489172817229,0.5111899195710783,-1.0106790010945934,0.31217009067452756,0.9999676128209719,PLEKHG2,ENST00000425673.5,851,4161,8132,5011,0.5056087094646856,FALSE,grey60,
ENSG00000167969.12,10.457528854856216,-0.5163208141539353,0.5390209534290367,-0.9578863509281186,0.33812006978199977,0.9999676128209719,ECI1,ENST00000301729.8,49,909,1541,957,0.47092905006568053,FALSE,grey60,
ENSG00000105063.18,22.38093167360966,-0.5161378306711507,0.372316146358638,-1.3862891408796831,0.16565863137082432,0.9999676128209719,PPP6R1,ENST00000412770.6,568,2646,3961,3213,0.780785930992028,FALSE,grey60,
ENSG00000127527.13,11.020935467719287,-0.5159354245718547,0.5399022930471067,-0.955608878154624,0.33926987439433337,0.9999676128209719,EPS15L1,ENST00000455140.6,68,2733,3266,2800,0.469454701996969,FALSE,grey60,
ENSG00000156860.15,31.92343890207808,-0.5156204318542728,0.35626786750562084,-1.4472830105738845,0.147817675452837,0.9999676128209719,FBRS,ENST00000356166.10,1089,2943,5200,4031,0.8302736316200829,FALSE,grey60,
ENSG00000120948.17,8.67742397372008,-0.5147480359854457,0.5198705832559912,-0.990146495232597,0.3221025201714429,0.9999676128209719,TARDBP,ENST00000240185.7,357,1245,5367,1601,0.4920058771912699,FALSE,grey60,
ENSG00000173141.4,7.875278416205486,-0.5144598136198129,0.5816076004277755,-0.8845479550841924,0.37640048731471265,0.9999676128209719,MRPL57,ENST00000309594.4,79,309,2246,387,0.4243498229760409,FALSE,grey60,
ENSG00000102007.10,38.16706463974772,-0.5140396178395295,0.3197639870149112,-1.607559446072202,0.10793170007925484,0.9999676128209719,PLP2,ENST00000376327.5,76,459,1079,534,0.9668509821238076,FALSE,grey60,
ENSG00000147862.16,33.46297063994898,-0.5135323804773967,0.3679316676898888,-1.3957275917609449,0.16279654217817802,0.9999676128209719,NFIB,ENST00000380953.5,157,1485,2381,1641,0.7883548238257173,FALSE,grey60,
ENSG00000101084.17,9.182727072026744,-0.5133663492123861,0.5357982272528751,-0.958133721054844,0.3379953333787887,0.9999676128209719,RAB5IF,ENST00000342422.3,131,432,896,562,0.47108929588161197,FALSE,grey60,
